Annotations,Path,Manuscript,Description,label,id,saint,prophet,king
"['initiale historiee', 'lettre e', 'jon texte', 'cycle narratif', 'registres 2', 'scene biblique', 'jon 1, 15', 'jon 2, 01', 'traversee', 'bateau', 'homme', 'prehension', 'renverser', 'jonas', 'desordonne', 'tete en bas', 'mer', 'transparence', 'a mi-corps', 'gueule de monstre', 'monstre marin']",1358249.jpg,"Paris, Bibl. Sainte-Genevi̬ve, 1185",jonas jete a la mer - jonas dans la gueule du poisson,['prophet'],['1358249'],0,1,0
"['initiale historiee', 'lettre u', 'mich texte', 'michee (source)', 'scene biblique', 'prediction', 'exhortation', 'michee', 'couvre-chef', 'tenue de son vetement', 'main couverte', 'index pointe', 'designation', 'jerusalem', 'rempart', 'porte de ville', 'tour']",1358251.jpg,"Paris, Bibl. Sainte-Genevi̬ve, 1185",michee et une ville,['prophet'],['1358251'],0,1,0
"['initiale historiee', 'lettre o', 'nah texte', 'scene biblique', 'exhortation', 'nahum', 'couvre-chef', 'tenue de son vetement', 'index pointe', 'groupe', 'regard', 'hebreu', 'main ouverte']",1358253.jpg,"Paris, Bibl. Sainte-Genevi̬ve, 1185",nahum s'adressant au peuple,['prophet'],['1358253'],0,1,0
"['initiale historiee', 'lettre o', 'nah texte', 'scene biblique', 'exhortation', 'nahum', 'couvre-chef', 'tenue de son vetement', 'index pointe', 'groupe', 'regard', 'hebreu', 'main ouverte']",1358252.jpg,"Paris, Bibl. Sainte-Genevi̬ve, 1185",nahum s'adressant au peuple,['prophet'],['1358252'],0,1,0
"['initiale historiee', 'lettre o', 'nah texte', 'scene biblique', 'dan 14, 36', 'habacuc', 'portant', 'pain', 'pichet', 'ange', 'a mi-corps', 'en vol', 'prehension', 'saisie des cheveux']",1358255.jpg,"Paris, Bibl. Sainte-Genevi̬ve, 1185",habacuc transportant des vivres pour daniel,['prophet'],['1358255'],0,1,0
"['initiale historiee', 'lettre u', 'soph texte', 'scene biblique', 'vision', 'inspiration divine', 'ange', 'figuration partielle', 'nuee', 'sophonie', 'assis', 'tenue de son vetement', 'main couverte', 'main ouverte']",1358256.jpg,"Paris, Bibl. Sainte-Genevi̬ve, 1185",dieu parlant a sophonie,['prophet'],['1358256'],0,1,0
"['initiale historiee', 'lettre i', 'en marge', 'zach texte', 'scene biblique', 'inspiration divine', 'vision', 'zacharie', 'bonnet', 'barbe', 'tenue de son vetement', 'main couverte', 'bras leve', 'main ouverte', 'acceptation', 'yeux leves', 'attention', 'ange messager', 'en buste', 'index pointe', 'dans les airs', 'nuee']",1358261.jpg,"Paris, Bibl. Sainte-Genevi̬ve, 1185",ange apparaissant a zacharie,['prophet'],['1358261'],0,1,0
"['initiale historiee', 'lettre i', 'en marge', 'zach texte', 'scene biblique', 'inspiration divine', 'vision', 'zacharie', 'bonnet', 'barbe', 'tenue de son vetement', 'main couverte', 'bras leve', 'main ouverte', 'acceptation', 'yeux leves', 'attention', 'ange messager', 'en buste', 'index pointe', 'dans les airs', 'nuee']",1358262.jpg,"Paris, Bibl. Sainte-Genevi̬ve, 1185",ange apparaissant a zacharie,['prophet'],['1358262'],0,1,0
"['initiale historiee', 'lettre o', 'mal texte', 'mal 1, 07-08', 'scene biblique', 'exhortation', 'malachie', 'bonnet', 'tenue de son vetement', 'main couverte', 'regard', 'main levee', 'refus', 'offrande', 'pretre', 'tete couverte', 'portant', 'agneau', 'autel', 'linge du culte', 'groupe', 'hebreu']",1358264.jpg,"Paris, Bibl. Sainte-Genevi̬ve, 1185",malachie contre les offrandes impures,['prophet'],['1358264'],0,1,0
"['initiale historiee', 'lettre o', 'mal texte', 'mal 1, 07-08', 'scene biblique', 'exhortation', 'malachie', 'bonnet', 'tenue de son vetement', 'main couverte', 'regard', 'main levee', 'refus', 'offrande', 'pretre', 'tete couverte', 'portant', 'agneau', 'autel', 'linge du culte', 'groupe', 'hebreu']",1358263.jpg,"Paris, Bibl. Sainte-Genevi̬ve, 1185",malachie contre les offrandes impures,['prophet'],['1358263'],0,1,0
"['initiale historiee', 'lettre m', 'matth prol texte', 'symbole', 'ange de saint matthieu', 'assis', 'trone', 'de face', 'jambes ecartees', 'main sur sa poitrine', 'main ouverte', 'index pointe', 'designation']",1358274.jpg,"Paris, Bibl. Sainte-Genevi̬ve, 1185",ange de saint matthieu,['saint'],['1358274'],1,0,0
"['initiale historiee', 'lettre m', 'matth prol texte', 'symbole', 'ange de saint matthieu', 'assis', 'trone', 'de face', 'jambes ecartees', 'main sur sa poitrine', 'main ouverte', 'index pointe', 'designation']",1358273.jpg,"Paris, Bibl. Sainte-Genevi̬ve, 1185",ange de saint matthieu,['saint'],['1358273'],1,0,0
"['initiale historiee', 'lettre m', 'marc prol texte', 'figure biblique', 'lion de saint marc', 'symbole', 'tete tournee', 'inscription identification', 'phylactere inscrit']",1358278.jpg,"Paris, Bibl. Sainte-Genevi̬ve, 1185",lion de saint marc,['saint'],['1358278'],1,0,0
"['initiale historiee', 'lettre i', 'marc texte', 'scene biblique', 'marc 01, 04', 'saint jean-baptiste', ""bapteme d'adulte"", 'peau de bete', 'debout', 'verser', 'ampoule', 'geste des deux mains', 'main sur sa poitrine', 'opposition thematique', 'stature', 'foulant aux pieds', 'zoomorphe', 'enroule', 'mordant', 'rinceau']",1358280.jpg,"Paris, Bibl. Sainte-Genevi̬ve, 1185",saint jean-baptiste baptisant,['saint'],['1358280'],1,0,0
"['initiale historiee', 'lettre i', 'marc texte', 'scene biblique', 'marc 01, 04', 'saint jean-baptiste', ""bapteme d'adulte"", 'peau de bete', 'debout', 'verser', 'ampoule', 'geste des deux mains', 'main sur sa poitrine', 'opposition thematique', 'stature', 'foulant aux pieds', 'zoomorphe', 'enroule', 'mordant', 'rinceau']",1358279.jpg,"Paris, Bibl. Sainte-Genevi̬ve, 1185",saint jean-baptiste baptisant,['saint'],['1358279'],1,0,0
"['initiale historiee', 'lettre l', 'luc prol texte', 'symbole', 'boeuf de saint luc', 'phylactere inscrit', 'inscription identification']",1358282.jpg,"Paris, Bibl. Sainte-Genevi̬ve, 1185",boeuf de saint luc,['saint'],['1358282'],1,0,0
"['initiale historiee', 'lettre f', 'luc texte', 'scene biblique', 'luc 01, 08-20', 'vision', 'prediction', 'ange messager', 'saint gabriel', 'tenue de son vetement', 'main couverte', 'index pointe', 'regard', 'zacharie', 'main ouverte', 'encensoir', 'autel', 'linge du culte']",1358283.jpg,"Paris, Bibl. Sainte-Genevi̬ve, 1185",annonce a zacharie,['prophet'],['1358283'],0,1,0
"['initiale historiee', 'lettre h', 'joh prol texte', 'symbole', 'aigle de saint jean', 'livre', 'attribut']",1358285.jpg,"Paris, Bibl. Sainte-Genevi̬ve, 1185",aigle de saint jean,['saint'],['1358285'],1,0,0
"['initiale historiee', 'lettre h', 'joh prol texte', 'symbole', 'aigle de saint jean', 'livre', 'attribut']",1358284.jpg,"Paris, Bibl. Sainte-Genevi̬ve, 1185",aigle de saint jean,['saint'],['1358284'],1,0,0
"['initiale historiee', 'lettre i', 'joh texte', 'scene biblique', 'ecriture', 'saint jean', 'auteur', 'assis', 'marchepied', 'pupitre', 'plume a ecrire', 'grattoir', 'feuillet', 'inscription litteraire']",1358287.jpg,"Paris, Bibl. Sainte-Genevi̬ve, 1185",saint jean ecrivant,['saint'],['1358287'],1,0,0
"['initiale historiee', 'lettre i', 'joh texte', 'scene biblique', 'ecriture', 'saint jean', 'auteur', 'assis', 'marchepied', 'pupitre', 'plume a ecrire', 'grattoir', 'feuillet', 'inscription litteraire']",1358286.jpg,"Paris, Bibl. Sainte-Genevi̬ve, 1185",saint jean ecrivant,['saint'],['1358286'],1,0,0
"['initiale historiee', 'lettre i', 'joh texte', 'scene biblique', 'ecriture', 'saint jean', 'auteur', 'assis', 'marchepied', 'pupitre', 'plume a ecrire', 'grattoir', 'feuillet', 'inscription litteraire']",1358288.jpg,"Paris, Bibl. Sainte-Genevi̬ve, 1185",saint jean ecrivant,['saint'],['1358288'],1,0,0
"['initiale historiee', 'lettre p', 'rom texte', 'scene biblique', 'cycle narratif', 'ecriture', 'enseignement', 'discussion', 'saint paul', 'yeux leves', 'inspiration divine', 'auteur', 'assis', 'plume a ecrire', 'grattoir', 'rouleau', 'lettre', 'pupitre', 'chretien', 'groupe', 'tonsure', 'hebreu', 'chapeau pointu', 'main ouverte', 'index pointe']",1358292.jpg,"Paris, Bibl. Sainte-Genevi̬ve, 1185",saint paul ecrivant aux juifs et aux chretiens de rome,['saint'],['1358292'],1,0,0
"['initiale historiee', 'lettre p', 'prolongement marginal', 'cor1 texte', 'figure biblique', 'saint paul', 'auteur', 'figuration partielle', 'debout', 'yeux leves', 'inspiration divine', 'index pointe', 'epee', 'attribut']",1358294.jpg,"Paris, Bibl. Sainte-Genevi̬ve, 1185",saint paul,['saint'],['1358294'],1,0,0
"['initiale historiee', 'lettre p', 'prolongement marginal', 'cor1 texte', 'figure biblique', 'saint paul', 'auteur', 'figuration partielle', 'debout', 'yeux leves', 'inspiration divine', 'index pointe', 'epee', 'attribut']",1358293.jpg,"Paris, Bibl. Sainte-Genevi̬ve, 1185",saint paul,['saint'],['1358293'],1,0,0
"['initiale historiee', 'lettre p', 'gal texte', 'scene biblique', 'remise', 'lettre', 'rouleau ecrit', 'enseignement', 'saint paul', 'auteur', 'yeux leves', 'inspiration divine', 'groupe', 'hebreu', 'main couverte', 'tenue de son vetement', 'chapeau pointu', 'ville']",1358299.jpg,"Paris, Bibl. Sainte-Genevi̬ve, 1185",saint paul remettant une lettre aux galates,['saint'],['1358299'],1,0,0
"['initiale historiee', 'lettre p', 'gal texte', 'scene biblique', 'remise', 'lettre', 'rouleau ecrit', 'enseignement', 'saint paul', 'auteur', 'yeux leves', 'inspiration divine', 'groupe', 'hebreu', 'main couverte', 'tenue de son vetement', 'chapeau pointu', 'ville']",1358298.jpg,"Paris, Bibl. Sainte-Genevi̬ve, 1185",saint paul remettant une lettre aux galates,['saint'],['1358298'],1,0,0
"['initiale historiee', 'lettre p', 'eph texte', 'scene biblique', 'remise', 'rouleau', 'lettre', 'enseignement', 'saint paul', 'auteur', 'captif', 'prison', 'regard', 'tychique', 'tonsure', 'aube', 'dalmatique', 'groupe', 'hebreu', 'main sur sa poitrine', 'tenue de son vetement', 'main couverte', 'chapeau pointu', 'tour', 'ville']",1358301.jpg,"Paris, Bibl. Sainte-Genevi̬ve, 1185",saint paul en prison remettant une lettre a tychique,['saint'],['1358301'],1,0,0
"['initiale historiee', 'lettre p', 'eph texte', 'scene biblique', 'remise', 'rouleau', 'lettre', 'enseignement', 'saint paul', 'auteur', 'captif', 'prison', 'regard', 'tychique', 'tonsure', 'aube', 'dalmatique', 'groupe', 'hebreu', 'main sur sa poitrine', 'tenue de son vetement', 'main couverte', 'chapeau pointu', 'tour', 'ville']",1358300.jpg,"Paris, Bibl. Sainte-Genevi̬ve, 1185",saint paul en prison remettant une lettre a tychique,['saint'],['1358300'],1,0,0
"['initiale historiee', 'initiale zoomorphe mixte', 'lettre p', 'phil texte', 'scene biblique', 'enseignement', 'saint paul', 'auteur', 'main levee', 'timothee', 'tenue de son vetement', 'main couverte', 'regard', 'groupe', 'hebreu', 'geste des deux mains', 'chapeau pointu', 'arcade', 'porte']",1358303.jpg,"Paris, Bibl. Sainte-Genevi̬ve, 1185",saint paul s'adressant a des juifs,['saint'],['1358303'],1,0,0
"['initiale historiee', 'initiale zoomorphe mixte', 'lettre p', 'phil texte', 'scene biblique', 'enseignement', 'saint paul', 'auteur', 'main levee', 'timothee', 'tenue de son vetement', 'main couverte', 'regard', 'groupe', 'hebreu', 'geste des deux mains', 'chapeau pointu', 'arcade', 'porte']",1358302.jpg,"Paris, Bibl. Sainte-Genevi̬ve, 1185",saint paul s'adressant a des juifs,['saint'],['1358302'],1,0,0
"['initiale historiee', 'lettre p', 'thess2 texte', 'scene biblique', 'remise', 'lettre', 'rouleau ecrit', 'lecture', 'enseignement', 'silas', 'timothee', 'index pointe', 'tonsure', 'groupe', 'hebreu', 'chapeau pointu', 'main sur sa poitrine', 'tenue de son vetement', 'main couverte', 'lettre a', 'thess2 prol texte', 'homme sauvage', 'en majeste', 'assis', 'de face', 'jambes ecartees', 'main sur son genou', 'velu', 'nudite', 'massue']",1358308.jpg,"Paris, Bibl. Sainte-Genevi̬ve, 1185",antechrist (l') - silas et timothee s'adressant aux thessaloniciens (a preciser),['saint'],['1358308'],1,0,0
"['initiale historiee', 'lettre p', 'tit texte', 'scene biblique', 'tit 1, 01-04', 'enseignement', 'saint paul', 'auteur', 'tenue de son vetement', 'main couverte', 'regard', 'index pointe', 'exhortation', 'rouleau', 'tite', 'represente en', 'pretre', 'tonsure', 'mains jointes', 'aube', 'chasuble']",1358313.jpg,"Paris, Bibl. Sainte-Genevi̬ve, 1185",saint paul et tite,['saint'],['1358313'],1,0,0
"['initiale historiee', 'lettre m', 'heb texte', 'scene biblique', 'enseignement', 'saint paul', 'auteur', 'main ouverte', 'index pointe', 'groupe', 'hebreu', 'chapeau pointu', 'livre', 'tenue de son vetement', 'main couverte']",1358315.jpg,"Paris, Bibl. Sainte-Genevi̬ve, 1185",saint paul s'adressant a des juifs,['saint'],['1358315'],1,0,0
"['initiale historiee', 'lettre p', 'petr1 texte', 'figure biblique', 'saint pierre', 'represente en', 'pape', 'assis', 'trone', 'en majeste', 'aube', 'dalmatique', 'mitre', 'croix papale', 'benissant']",1358322.jpg,"Paris, Bibl. Sainte-Genevi̬ve, 1185",saint pierre pape,['saint'],['1358322'],1,0,0
"['initiale historiee', 'lettre p', 'petr1 texte', 'figure biblique', 'saint pierre', 'represente en', 'pape', 'assis', 'trone', 'en majeste', 'aube', 'dalmatique', 'mitre', 'croix papale', 'benissant']",1358321.jpg,"Paris, Bibl. Sainte-Genevi̬ve, 1185",saint pierre pape,['saint'],['1358321'],1,0,0
"['initiale historiee', 'lettre s', 'petr2 texte', 'figure biblique', 'saint pierre', 'debout', 'attribut', 'cle', 'tenue de son vetement', 'main couverte']",1358324.jpg,"Paris, Bibl. Sainte-Genevi̬ve, 1185",saint pierre,['saint'],['1358324'],1,0,0
"['initiale historiee', 'lettre q', 'joh1 texte', 'scene biblique', 'ecriture', 'saint jean', 'auteur', 'assis', 'jambes croisees', 'plume a ecrire', 'grattoir', 'rouleau ecrit', 'inscription litteraire', 'pupitre', 'encrier', 'etoffe']",1358326.jpg,"Paris, Bibl. Sainte-Genevi̬ve, 1185",saint jean ecrivant,['saint'],['1358326'],1,0,0
"['initiale historiee', 'lettre s', 'joh2 texte', 'figure biblique', 'saint jean', 'auteur', 'presentation', 'rouleau ecrit', 'debout']",1358328.jpg,"Paris, Bibl. Sainte-Genevi̬ve, 1185",saint jean,['saint'],['1358328'],1,0,0
"['initiale historiee', 'lettre s', 'joh3 texte', 'figure biblique', 'saint jean', 'auteur', 'debout', 'bras leve', 'main ouverte', 'tenue de son vetement', 'main couverte']",1358329.jpg,"Paris, Bibl. Sainte-Genevi̬ve, 1185",saint jean,['saint'],['1358329'],1,0,0
"['initiale historiee', 'initiale zoomorphe mixte', 'lettre i', 'jud texte', 'scene biblique', 'ecriture', 'saint jude', 'auteur', 'assis', 'chaire', 'pupitre', 'livre ouvert', 'inscription litteraire', 'plume a ecrire', 'grattoir', 'foulant aux pieds', 'zoomorphe']",1358330.jpg,"Paris, Bibl. Sainte-Genevi̬ve, 1185",saint jude ecrivant,['saint'],['1358330'],1,0,0
"['initiale historiee', 'lettre a', 'apoc texte', 'scene biblique', 'ecriture', 'patmos', 'montagne', 'saint jean', 'auteur', 'assis', 'jambes croisees', 'rouleau', 'plume a ecrire', 'grattoir', 'pupitre', 'siege', 'eglise', 'clocheton']",1358332.jpg,"Paris, Bibl. Sainte-Genevi̬ve, 1185",saint jean ecrivant aux sept eglises,['saint'],['1358332'],1,0,0
"['initiale historiee', 'lettre a', 'apoc texte', 'scene biblique', 'ecriture', 'patmos', 'montagne', 'saint jean', 'auteur', 'assis', 'jambes croisees', 'rouleau', 'plume a ecrire', 'grattoir', 'pupitre', 'siege', 'eglise', 'clocheton']",1358331.jpg,"Paris, Bibl. Sainte-Genevi̬ve, 1185",saint jean ecrivant aux sept eglises,['saint'],['1358331'],1,0,0
"['initiale historiee', 'initiale zoomorphe mixte', 'lettre b', 'registres 2', 'scene biblique', 'ps 001 texte', 'psaumes (source)', 'david', 'couronne', 'assis', 'banc', 'musique', 'accessoire de musique', 'harpe', 'psalterion', 'orgue', 'reg1 17, 51', 'jeune homme', 'goliath', 'decollation', 'epee', 'pierre', 'fronde', 'sang', 'blessure', 'saisie des cheveux', 'bras leve', 'en appui', 'pied pose sur', 'geant', 'soldat', 'cotte de mailles', 'genou en terre', 'main ouverte', 'terre', 'relief', 'arbre', 'zoomorphe']",1366257.jpg,"Paris, Bibl. Mazarine, 0017",david accordant sa harpe - david decapitant goliath,['king'],['1366257'],0,0,1
"['initiale historiee', 'initiale zoomorphe mixte', 'lettre b', 'registres 2', 'scene biblique', 'ps 001 texte', 'psaumes (source)', 'david', 'couronne', 'assis', 'banc', 'musique', 'accessoire de musique', 'harpe', 'psalterion', 'orgue', 'reg1 17, 51', 'jeune homme', 'goliath', 'decollation', 'epee', 'pierre', 'fronde', 'sang', 'blessure', 'saisie des cheveux', 'bras leve', 'en appui', 'pied pose sur', 'geant', 'soldat', 'cotte de mailles', 'genou en terre', 'main ouverte', 'terre', 'relief', 'arbre', 'zoomorphe']",1366258.jpg,"Paris, Bibl. Mazarine, 0017",david accordant sa harpe - david decapitant goliath,['king'],['1366258'],0,0,1
"['initiale historiee', 'lettre u', 'is texte', 'source apocryphe', 'scene biblique', 'martyre', 'mort par le fer', 'scie', 'isaie', 'genou flechi', 'mains derriere le dos', 'nudite', 'linge de corps', 'aureole', 'bourreau', 'bande perlee', 'excroissance vegetale']",1348715.jpg,"Paris, Bibl. Sainte-Genevi̬ve, 0012",martyre d'isaie,['prophet'],['1348715'],0,1,0
"['initiale historiee', 'lettre u', 'is texte', 'source apocryphe', 'scene biblique', 'martyre', 'mort par le fer', 'scie', 'isaie', 'genou flechi', 'mains derriere le dos', 'nudite', 'linge de corps', 'aureole', 'bourreau', 'bande perlee', 'excroissance vegetale']",1348714.jpg,"Paris, Bibl. Sainte-Genevi̬ve, 0012",martyre d'isaie,['prophet'],['1348714'],0,1,0
"['initiale historiee', 'lettre u', 'jer texte', 'scene biblique', 'martyre', 'lapidation', 'priere', 'jeremie', 'genou flechi', 'mains jointes', 'bras leves', 'bourreau', 'pierre', 'excroissance vegetale', 'bande perlee', 'tenue de son vetement', 'dent', 'tete levee']",1348717.jpg,"Paris, Bibl. Sainte-Genevi̬ve, 0012",lapidation de jeremie,['prophet'],['1348717'],0,1,0
"['initiale historiee', 'lettre u', 'jer texte', 'scene biblique', 'martyre', 'lapidation', 'priere', 'jeremie', 'genou flechi', 'mains jointes', 'bras leves', 'bourreau', 'pierre', 'excroissance vegetale', 'bande perlee', 'tenue de son vetement', 'dent', 'tete levee']",1348716.jpg,"Paris, Bibl. Sainte-Genevi̬ve, 0012",lapidation de jeremie,['prophet'],['1348716'],0,1,0
"['initiale historiee', 'lettre e', 'ez texte', 'scene biblique', 'ez 01, 10', 'registres', 'apparition', 'ezechiel', 'alite', 'couverture de lit', 'couchage', 'main sous sa tete', 'tetramorphe (le)', 'aureole', 'rouleau', 'bande perlee']",1348722.jpg,"Paris, Bibl. Sainte-Genevi̬ve, 0012",premiere vision d'ezechiel,['prophet'],['1348722'],0,1,0
"['initiale historiee', 'lettre e', 'ez texte', 'scene biblique', 'ez 01, 10', 'registres', 'apparition', 'ezechiel', 'alite', 'couverture de lit', 'couchage', 'main sous sa tete', 'tetramorphe (le)', 'aureole', 'rouleau', 'bande perlee']",1348721.jpg,"Paris, Bibl. Sainte-Genevi̬ve, 0012",premiere vision d'ezechiel,['prophet'],['1348721'],0,1,0
"['initiale historiee', 'lettre a', 'dan texte', 'scene biblique', 'dan 06, 23', 'prodige', 'caresse', 'daniel', 'assis', 'main posee sur', 'lion', 'aureole', 'bande perlee', 'excroissance vegetale']",1348724.jpg,"Paris, Bibl. Sainte-Genevi̬ve, 0012",daniel dans la fosse aux lions,['prophet'],['1348724'],0,1,0
"['initiale historiee', 'lettre a', 'dan texte', 'scene biblique', 'dan 06, 23', 'prodige', 'caresse', 'daniel', 'assis', 'main posee sur', 'lion', 'aureole', 'bande perlee', 'excroissance vegetale']",1348723.jpg,"Paris, Bibl. Sainte-Genevi̬ve, 0012",daniel dans la fosse aux lions,['prophet'],['1348723'],0,1,0
